Date,klang_genting_sempah,klang_empangan_batu,klang_empangan_klang_gates,klang_gombak_simpang_3,klang_kg_sg_tua_empangan_batu,klang_lembah_jaya,klang_pandan_indah,klang_jps_ampang,klang_jps_wilayah,klang_kg_berembang_smart,klang_kolam_takungan_batu,klang_ladang_edinburgh,klang_sg_bunus_di_jln_tun_razak,klang_sg_kerayong_di_kg_cheras_baru,klang_sg_klang_di_jambatan_petaling,klang_sg_klang_di_kg_berembang,klang_sg_klang_di_leboh_pasar,klang_sg_klang_di_lembah_keramat,klang_taman_ehsan,klang_genting_sempah_imputed,klang_empangan_batu_imputed,klang_empangan_klang_gates_imputed,klang_gombak_simpang_3_imputed,klang_kg_sg_tua_empangan_batu_imputed,klang_lembah_jaya_imputed,klang_pandan_indah_imputed,klang_jps_ampang_imputed,klang_jps_wilayah_imputed,klang_kg_berembang_smart_imputed,klang_kolam_takungan_batu_imputed,klang_ladang_edinburgh_imputed,klang_sg_bunus_di_jln_tun_razak_imputed,klang_sg_kerayong_di_kg_cheras_baru_imputed,klang_sg_klang_di_jambatan_petaling_imputed,klang_sg_klang_di_kg_berembang_imputed,klang_sg_klang_di_leboh_pasar_imputed,klang_sg_klang_di_lembah_keramat_imputed,klang_taman_ehsan_imputed
2016-08-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
2016-08-08,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,15.75,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
2016-08-09,0.0,0.0,0.5,0.25,0.0,47.5,14.5,2.5,0.0,15.75,0.0,0.0,12.5,0.5,0.0,0.0,2.5,7.0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
2016-08-10,0.0,0.0,0.5,0.5,0.0,49.5,14.5,13.0,14.0,12.75,0.0,0.0,1.5,3.0,0.0,0.0,4.0,21.5,0.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-08-11,2.0,0.0,0.0,0.5,0.0,49.5,15.5,13.0,14.0,0.0,0.0,1.5,0.5,27.5,8.5,0.0,4.0,21.5,0.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-08-12,2.0,0.0,0.0,0.75,0.0,10.5,15.5,0.5,0.5,0.0,0.0,1.5,0.25,27.5,9.0,0.0,2.0,0.5,0.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-08-13,1.0,0.0,0.0,8.5,0.0,5.5,5.5,0.5,0.0,22.5,8.0,2.0,7.5,15.5,2.5,0.0,0.0,0.5,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-08-14,1.0,0.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,22.5,17.0,2.0,2.0,0.5,0.5,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-08-15,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,16.5,2.25,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-08-16,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.5,33.0,2.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,17.5,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,17.5,7.5,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,16.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,16.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-08-23,4.5,0.0,0.0,0.0,0.5,3.5,1.5,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.5,0.0,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-08-24,6.0,0.0,0.0,0.0,0.5,3.5,1.5,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-08-25,2.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,1.0,1.5,0.5,0.0,0.0,0.5,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-08-26,3.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,8.0,0.0,0.0,0.0,0.5,3.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-08-27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.5,0.0,6.0,0.0,0.0,3.5,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-08-28,18.5,0.0,0.0,0.5,0.0,9.5,0.5,1.0,0.0,20.0,26.0,0.0,16.5,0.5,0.0,3.5,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
2016-08-29,5.5,0.0,0.0,0.5,0.0,9.5,0.5,1.0,0.0,3.0,0.0,0.0,0.5,0.5,0.0,3.5,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-08-30,2.0,54.5,50.5,70.0,58.0,45.5,58.5,60.5,87.5,0.0,0.0,77.0,0.0,48.5,60.0,1.75,87.0,71.5,0.5,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-08-31,4.5,54.5,50.5,70.0,58.0,45.5,58.5,17.0,87.5,4.5,0.0,77.0,5.0,2.5,60.0,1.75,87.0,20.5,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-09-01,19.5,2.0,12.0,18.5,1.5,10.0,8.0,19.0,16.5,4.5,0.0,8.0,4.0,4.0,55.0,1.75,13.0,21.5,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
2016-09-02,3.5,6.5,0.0,0.0,11.5,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,1.75,0.0,0.5,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-09-03,5.0,19.5,7.0,54.0,19.5,0.5,2.0,69.0,41.0,46.0,0.0,3.0,4.5,1.0,3.5,4.0,48.0,7.5,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-09-04,2.0,0.0,7.0,54.0,19.5,2.5,2.0,69.0,41.0,46.0,0.0,3.0,4.5,1.0,3.5,4.0,0.0,17.5,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-09-05,6.5,5.5,8.0,28.0,3.5,2.5,0.0,12.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.5,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2016-09-06,16.0,5.5,8.0,28.0,3.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,4.0,0.0,11.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2016-09-07,22.5,51.5,43.5,62.0,53.5,63.0,54.0,44.0,45.0,0.0,47.5,49.5,1.5,53.5,77.5,0.0,49.5,63.5,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2016-09-08,0.0,2.5,1.5,1.5,2.5,0.0,0.0,2.5,5.5,2.0,3.5,7.0,3.5,0.0,0.0,0.0,1.5,2.0,1.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2016-09-09,0.0,3.0,3.5,2.0,4.0,2.0,3.5,8.5,7.5,5.25,4.0,7.0,2.0,4.5,11.0,0.0,5.0,4.5,1.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2016-09-10,0.0,3.0,0.0,2.0,4.0,2.0,3.5,0.0,7.5,6.5,4.0,5.0,6.5,4.5,11.0,0.0,5.0,4.5,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2016-09-11,0.0,1.5,1.0,0.5,2.0,13.0,10.0,0.0,0.0,6.5,0.5,0.0,0.0,14.0,1.5,0.0,0.0,1.5,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2016-09-12,0.0,2.5,1.0,8.0,2.0,13.0,10.0,0.0,1.0,0.75,5.0,5.5,0.0,14.0,5.0,0.0,1.0,3.0,1.5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2016-09-13,0.0,2.5,1.0,8.0,2.0,2.5,2.5,0.0,1.0,1.0,0.0,5.5,6.5,3.0,5.0,0.0,1.0,3.0,1.5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2016-09-14,0.0,9.5,2.5,8.0,8.0,0.0,0.0,0.0,0.0,19.75,6.0,3.0,6.5,0.0,1.5,0.0,0.0,1.5,5.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-09-15,0.0,9.5,2.5,8.0,8.0,0.0,0.0,0.0,0.0,19.5,6.0,3.0,9.5,0.0,1.5,0.0,0.0,1.5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2016-09-16,1.0,40.5,45.0,58.5,40.0,15.0,27.5,13.0,58.0,10.25,65.0,90.0,2.5,21.0,40.0,0.0,36.5,30.0,81.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2016-09-17,0.0,40.5,45.0,58.5,40.0,15.0,27.5,13.0,0.0,11.0,65.0,90.0,9.5,21.0,40.0,0.0,0.0,30.0,81.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2016-09-18,0.0,0.5,0.0,3.5,0.5,7.5,0.0,5.0,0.0,1.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,4.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2016-09-19,2.5,1.0,0.0,3.5,0.5,7.5,0.0,5.0,0.0,16.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2016-09-20,2.5,1.0,0.0,3.5,0.5,7.5,0.0,5.0,0.0,18.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-09-21,2.5,1.0,0.0,3.5,0.5,7.5,0.0,5.0,0.0,18.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-09-22,2.5,1.0,0.0,3.5,0.5,7.5,0.0,5.0,0.0,14.5,0.5,0.0,0.0,0.0,0.0,3.0,0.0,4.5,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2016-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2016-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,24.75,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2016-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,24.75,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016-09-27,25.5,2.5,2.0,7.0,2.5,1.0,5.0,6.0,11.5,15.0,2.5,18.5,0.0,1.0,1.0,5.75,5.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016-09-28,25.5,2.5,2.0,7.0,2.5,1.0,5.0,6.0,11.5,10.5,2.5,18.5,0.5,1.0,1.0,32.5,5.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016-09-29,15.0,1.0,27.0,9.0,1.5,4.5,19.5,9.5,21.0,10.75,30.0,11.5,0.0,20.5,15.0,32.5,20.0,8.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016-09-30,2.5,1.0,27.0,9.0,1.0,4.5,19.5,9.5,21.0,11.5,30.0,11.5,0.5,20.5,15.0,1.5,20.0,8.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016-10-01,0.5,23.0,8.5,8.5,28.0,0.0,0.0,0.0,0.0,8.75,2.0,1.5,0.5,0.0,4.0,1.75,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016-10-02,0.5,23.0,8.5,8.5,28.0,0.0,0.0,0.0,0.0,31.75,2.0,1.5,0.0,0.0,4.0,1.5,0.0,0.5,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016-10-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.75,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016-10-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016-10-05,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016-10-06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016-10-07,5.5,8.5,12.5,8.5,9.5,17.5,30.0,12.5,23.5,9.0,8.5,11.5,0.5,36.5,49.0,13.5,22.0,11.0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016-10-08,5.5,8.5,12.5,8.5,9.5,17.5,30.5,13.0,24.0,8.5,8.5,11.5,0.5,36.5,49.0,13.5,22.0,11.0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-09,1.0,2.0,0.5,1.0,4.0,0.5,1.0,0.5,1.0,8.5,0.5,1.5,0.5,1.5,3.5,27.0,1.0,0.5,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-10,15.5,2.0,0.5,1.0,4.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016-10-11,15.5,3.0,4.0,1.0,4.5,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,14.5,27.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-12,0.0,3.0,4.0,1.0,4.5,0.0,0.5,0.0,3.5,46.0,1.5,0.0,0.0,4.0,14.5,3.5,5.0,0.0,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-13,0.5,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.5,4.25,1.5,1.0,0.0,4.0,2.0,4.5,5.5,0.0,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-14,9.0,0.0,0.0,1.5,0.5,1.5,1.0,4.0,2.5,4.25,0.5,1.0,0.0,0.0,2.0,4.5,5.5,0.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-15,9.0,0.0,1.5,1.5,0.5,1.5,1.0,0.0,0.5,4.5,0.0,2.0,0.0,0.0,0.0,4.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-16,28.5,14.0,39.0,32.5,14.0,10.5,12.0,9.5,18.0,25.0,53.0,24.0,0.0,18.5,26.5,0.0,15.5,22.5,23.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-17,29.0,14.5,39.5,33.0,14.0,10.5,12.0,0.5,18.0,24.75,53.5,24.5,0.0,19.0,26.5,2.0,15.5,22.5,23.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-18,1.5,1.0,1.0,1.0,1.5,2.0,2.5,3.0,1.5,1.5,0.5,2.5,0.0,2.0,3.0,2.5,1.0,1.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-19,0.0,0.0,1.0,0.0,0.0,2.0,2.5,3.0,1.5,9.75,0.5,2.5,0.0,2.0,3.0,1.25,1.0,1.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-20,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,12.75,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-22,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,3.5,1.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-23,12.0,13.0,9.0,21.0,19.0,3.0,6.0,8.5,0.5,29.75,15.5,0.0,0.0,6.0,3.5,7.75,0.0,5.5,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-24,24.5,13.0,9.0,21.0,19.0,4.5,16.5,6.5,8.5,1.5,17.0,5.5,0.0,8.0,2.0,2.25,0.0,5.5,9.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-25,24.5,2.5,4.0,5.0,3.0,5.0,48.0,10.0,38.5,2.25,17.0,10.0,0.0,55.0,2.0,3.5,41.0,4.0,20.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-26,22.0,0.0,0.5,0.0,0.5,5.0,48.0,10.0,38.5,2.25,9.0,10.0,0.0,55.0,1.5,0.0,41.0,3.5,20.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-27,22.0,32.0,6.0,16.5,40.0,52.0,40.0,18.5,4.5,1.75,17.5,4.0,6.5,26.5,8.5,0.75,6.0,18.0,9.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-28,1.5,32.0,6.0,16.5,40.0,52.0,40.0,18.5,20.0,1.0,17.5,20.0,6.5,28.5,8.5,12.5,10.0,18.0,28.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-29,37.5,64.0,61.5,56.5,62.5,28.0,29.0,29.0,23.5,0.0,57.0,40.0,28.5,28.5,11.0,19.5,19.0,26.5,28.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-30,37.5,64.0,61.5,56.5,62.5,9.5,29.0,29.0,23.5,8.25,4.5,40.0,28.5,20.5,11.0,19.5,19.0,26.5,18.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-10-31,14.5,4.0,2.5,5.0,6.0,24.0,11.0,21.5,11.0,8.25,4.5,9.0,15.5,9.0,4.5,10.75,11.5,12.5,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-01,2.0,4.0,3.0,3.5,6.0,24.0,11.0,21.5,11.0,15.25,4.5,4.0,15.5,9.0,4.5,1.0,11.5,12.5,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-02,2.5,0.5,3.0,3.5,0.5,3.5,1.0,21.5,2.0,15.25,0.0,2.5,15.5,12.5,0.5,0.75,1.5,1.0,2.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2016-11-03,34.5,27.5,7.0,16.0,28.0,14.0,11.5,21.5,4.0,18.25,10.5,7.5,15.5,22.0,5.0,5.0,5.5,14.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2016-11-04,34.5,27.5,7.0,16.0,28.0,14.0,11.5,21.5,4.0,5.75,10.5,7.5,15.5,22.0,5.0,4.25,6.0,14.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2016-11-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0,21.5,0.0,35.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2016-11-06,0.0,0.0,0.0,0.5,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,15.5,0.0,0.0,7.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2016-11-07,47.5,8.0,76.5,28.5,9.0,32.0,1.5,21.5,48.0,40.75,32.5,4.5,15.5,0.0,0.5,16.5,46.0,10.0,12.5,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2016-11-08,47.5,8.0,76.5,28.5,9.0,0.0,1.5,21.5,48.0,0.5,32.5,39.0,0.0,0.0,0.5,15.25,46.0,10.0,12.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2016-11-09,11.0,0.5,6.0,1.0,3.0,0.0,7.5,20.0,22.0,22.75,3.0,39.0,0.0,0.5,8.0,32.5,21.0,33.0,2.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2016-11-10,26.0,30.0,14.5,31.5,30.0,7.0,36.0,0.5,27.5,27.75,15.5,8.0,36.5,42.5,31.5,19.0,33.0,62.0,5.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2016-11-11,26.0,30.0,19.5,31.5,30.0,0.0,36.0,0.5,27.5,24.0,15.5,15.5,36.5,42.5,31.5,68.5,33.0,62.0,9.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2016-11-12,3.0,9.5,19.5,11.5,7.5,0.0,20.0,0.5,31.5,19.75,6.5,27.5,9.5,9.5,34.5,68.5,24.5,23.0,9.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2016-11-13,2.5,0.0,19.5,7.0,0.0,0.0,24.0,0.5,31.5,19.25,4.5,27.5,6.5,12.0,34.5,68.5,24.5,4.5,4.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2016-11-14,1.0,0.0,19.5,7.0,0.0,0.0,24.0,0.5,2.0,11.75,4.5,16.5,1.0,12.0,26.0,68.5,0.5,4.5,4.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2016-11-15,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.5,19.0,16.25,0.0,1.0,4.0,13.0,18.0,68.5,31.5,0.0,0.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2016-11-16,7.0,52.0,3.0,11.5,60.5,0.0,2.0,0.5,19.0,57.5,11.5,2.0,23.0,13.0,18.0,68.5,31.5,1.0,8.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2016-11-17,43.5,52.0,7.5,14.5,60.5,0.0,7.0,0.5,3.0,57.5,16.0,34.0,23.0,12.0,2.0,68.5,1.0,9.0,8.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-18,43.5,6.5,7.5,14.5,7.0,0.0,41.5,75.5,71.5,45.5,16.0,43.0,39.5,59.0,22.5,68.5,51.0,103.5,13.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-11-19,8.5,3.0,5.0,3.5,3.5,0.0,80.0,75.5,71.5,27.25,11.0,43.0,39.5,59.0,22.5,68.5,51.0,103.5,13.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-20,8.5,11.0,7.5,3.5,24.5,3.5,80.0,5.5,2.0,24.25,1.5,0.5,6.5,55.5,1.0,68.5,2.5,5.0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-21,2.0,11.0,7.5,0.5,24.5,0.0,0.0,0.5,0.5,20.75,0.0,0.0,0.0,7.5,0.0,68.5,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-22,10.5,1.5,0.0,2.0,1.0,0.0,0.0,0.5,0.0,22.5,0.5,0.0,0.0,0.5,6.0,68.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-23,13.5,1.5,14.5,4.0,1.0,0.0,22.5,25.0,11.0,60.25,1.5,0.5,1.0,21.0,6.0,68.5,12.5,3.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-24,13.5,3.5,14.5,34.0,2.5,7.5,22.5,25.0,28.5,61.75,18.0,28.0,45.0,21.0,0.5,68.5,24.5,19.0,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
